Time,FOMULA,COMPANY,PRICE,BAN,VOLUME,EARNINGS,COGS,SALES,CASH,INVESTMENTS,RECEIVABLES,INVENTORY,DEBTS
2012/3/0/0,,VSI,,,132000000000,-609122848,32129145311,39061421143,7755604456,,156092599741,77149118727,242586691416
2012/3/0/0,,VTB,,,119820500000,1964646101,37874612244,53980934988,37922041388,71623636000,30601399762,51690705311,57885707020
2012/3/0/0,,VTO,,,798666660000,12838227863,398273424490,441517295817,185919122891,1034911400,105602069103,82786030462,498817548293
2012/2/0/0,,AAA,,,396000000000,10728127886,174062936877,216588620905,24421087757,,72323127797,169405894582,302692087720
2012/2/0/0,,AAM,,,126358400000,3807726733,119057551690,132741837096,78073449574,306000,65645015081,82674177783,24581777766
2012/2/0/0,,ABT,,,141072070000,25589419755,150653944506,179591086038,89723146567,117367028397,86942761452,150337276855,161269956675
2012/2/0/0,,ACC,,,100000000000,19985341511,89339142153,115858322043,33643787999,,148298393954,26276901910,88967603411
2012/2/0/0,,ACL,,,183996750000,15104425775,256109729035,301764186702,13065313670,,227652606432,272953740819,446005985743
2012/2/0/0,,AGM,,,182000000000,16397514880,600492161515,643638384452,265759226180,,89798584413,299961535890,567260427563
2012/2/0/0,,ANV,,,660000000000,8657523260,512994402796,590805001101,115738080112,868094637,526721910233,512370127216,776430587538
2012/2/0/0,,APC,,,120204000000,4951387109,7707599435,25013594782,3799881866,,27757003899,472018586,48386891798
2012/2/0/0,,ASM,,,2145754800000,14687124883,225825750668,264921396233,100539700225,,571181113027,400611898215,813651731487
2012/2/0/0,,ASP,,,373399290000,47721390,436418718159,458270918308,65138859435,38538544808,144538642574,17761721278,425929572141
2012/2/0/0,,BBC,,,154207820000,-7819312093,140115978189,173838425945,6852213050,6005378901,175164576463,134014206140,173023573364
2012/2/0/0,,BCE,,,300000000000,15458180947,206968351104,230836043899,20689330918,,153837033205,414210029575,291804727936
2012/2/0/0,,BMC,,,123926300000,30725442803,52530783212,111484886470,133299029136,31000000000,15953925817,17246186863,92575552872
2012/2/0/0,,BMP,,,454784800000,89016248841,341557137195,501124334931,214337226588,,355412967798,372195369076,156275408664
2012/2/0/0,,BRC,,,123749970000,3506752085,47324202282,56472028583,47462913027,3668041667,29424053202,32711935720,41686559269
2012/2/0/0,,BTP,,,604856000000,68555155908,248031978049,345149286365,57004397296,100000000000,936756504384,126421097347,253504979664
2012/2/0/0,,BTT,,,106000000000,8495381786,57962751164,82423012098,45903726979,24255525000,48307085956,41198279339,56663823227
2012/2/0/0,,C47,,,120000000000,5948749611,175280811494,223419429722,31404578750,,516836673570,408529271798,922307114801
2012/2/0/0,,CCI,,,133986200000,8500826829,88387495177,93110998257,96117842239,,7544806921,5634666805,28898331690
2012/2/0/0,,CCL,,,250000000000,1148316130,6409909544,9135480229,345055417,,75154012461,356293820429,145224389464
2012/2/0/0,,CDC,,,157064060000,-98522857,51900755473,58190916533,12624084359,6183830200,253486813255,372020860699,430471367790
2012/2/0/0,,CIG,,,134399470000,-3787623194,17104757522,14729890969,355939013,,175231003643,258749538893,123868404585
2012/2/0/0,,CII,,,1952909040000,148566931604,6725073197,47174055570,467864915043,105039144000,637580558914,171419164721,935973152582
2012/2/0/0,,CLC,,,131038300000,9992192678,311708759108,343004195309,43275580848,1715068600,201427337651,296590411874,416562695673
2012/2/0/0,,CLG,,,211500000000,1949892962,22062855326,27597680304,2211025970,74608867011,279001210259,87519782246,231757806495
2012/2/0/0,,CLL,,,340000000000,15602679551,19269390439,40985537794,52715802584,,7825249026,,49918200330
2012/2/0/0,,CLW,,,130000000000,3954638067,153871967016,163662554929,45750844541,5000000000,29272598311,11892319391,86039291666
2012/2/0/0,,CMG,,,673419530000,12667223700,1120797292772,1281901622114,46900645928,14702293892,583402769491,298373998343,915517558928
2012/2/0/0,,CMV,,,121039120000,7889552011,1068316560235,1099641740889,35827116372,5872378007,75763511631,166476209535,234342293006
2012/2/0/0,,CMX,,,13221234,1838082541,291705596655,329441129027,12652097139,,119271662400,494170519822,639306237085
2012/2/0/0,,CNG,,,270000000000,38421915290,153113665640,206362526892,113204095865,15100000000,134616722669,16353590898,141813915460
2012/2/0/0,,COM,,,141206280000,8863802751,1136484782071,1166152145475,33590460836,57783303000,76756604478,55500137440,98731197338
2012/2/0/0,,CSM,,,672932050000,70407027995,631343844238,819854757085,24170169593,40000000000,422846956370,630646669300,699547257933
2012/2/0/0,,CTD,,,422000000000,54088991416,909719516510,983243877362,740482607517,5229870000,1423555102586,307641367522,1148028309330
2012/2/0/0,,CTI,,,329999970000,-7481050241,40191284289,49009883702,31840287592,,344064826274,201484297091,449334109330
2012/2/0/0,,CVT,,,191999968000,4719075267,65411018303,78922558062,10394481974,,38892573142,95171058314,193769717752
2012/2/0/0,,D2D,,,107000000000,7357152596,77376182199,91067193947,39837713409,27500000000,88536490691,395508076632,225620389805
2012/2/0/0,,DAG,,,137500000000,6418339587,301859317382,329407458351,10602783423,,203147575806,227030531426,428496256457
2012/2/0/0,,DBC,,,627419230000,40995255001,754657954077,910024725760,420552133557,,1023238753924,1266160896441,1714250591335
2012/2/0/0,,DBD,,,523790000000,295738066,14747172918,16554056796,491343499,,6579157430,9719781229,10885740949
2012/2/0/0,,DBT,,,69998950000,4588037091,114030660862,146249934186,9573565942,1061970000,121278833612,104318039858,209120416037
2012/2/0/0,,DC4,,,52498460000,2576480836,30569959465,35856612846,28194510630,1031341000,85036053467,117123784294,187633550371
2012/2/0/0,,DCL,,,99136920000,-1707147061,56109112787,94460506960,7995821153,,280421224522,189057470063,472068895371
2012/2/0/0,,DHA,,,151199460000,7842715834,47957975272,61649498107,11920487399,27335756384,41369181111,24100777649,61011658598
2012/2/0/0,,DHC,,,156899990000,-3474391407,73747135142,83128193584,6851316594,,81790135354,63202032941,180690934863
2012/2/0/0,,DHG,,,871643300000,159398449901,356870532329,691516909027,555377402793,,527901239307,596425080542,635427496058
2012/2/0/0,,DHM,,,234983700000,17611009631,284130670012,315150042339,5427038613,,96914075451,95802207449,95652914769
2012/2/0/0,,DIG,,,3149436010000,20043508941,128961388722,191529059403,179651742053,64868395628,1178185399347,1764222898445,1217329551921
2012/2/0/0,,DLG,,,1492535080000,-7657914854,111110756324,130610381692,6787284735,152350151221,581237962319,392709869791,779195193581
2012/2/0/0,,DMC,,,267137970000,22662931150,221353213952,320359376943,49240579774,,238072213491,206393668537,255040206466
2012/2/0/0,,DPM,,,3800000000000,1031816957617,3062571677627,4360051799533,5891279372686,242106465800,411212434769,963855316232,1841402810253
2012/2/0/0,,DPR,,,430000000000,88817888690,100419290445,189318074912,679767877786,184164533556,175717500732,221378954367,338983475524
2012/2/0/0,,DQC,,,314583420000,8273069813,109598689968,130017792924,200856233171,13200549500,1026032712729,347617700591,863101173328
2012/2/0/0,,DRC,,,913800030000,86319977377,618092930413,775718619299,76476859649,,430287088500,564401666631,394035733777
2012/2/0/0,,DRH,,,183997020000,333527314,73811831905,75295870313,2545219943,5118666707,58194636046,,91743814962
2012/2/0/0,,DRL,,,95000000000,10607303467,7223439365,18762595762,7636368578,,14452705284,1066674335,6767101556
2012/2/0/0,,DSN,,,120830090000,22357187610,19332437963,50035644824,73831841660,,1966465374,577132761,18080702364
2012/2/0/0,,DTA,,,172000000000,488752404,8074794060,11951893445,7899928207,3285234000,10193877093,132392764047,64503020963
2012/2/0/0,,DTL,,,614356040000,6935181937,282498575948,329114770003,2583167159,839381997,132947156030,1050947124927,1069110621012
2012/2/0/0,,DTT,,,81518200000,155233572,23585512283,24759918038,3666369286,72000,20602220303,14768819359,15221185438
2012/2/0/0,,DVP,,,400000000000,56874947560,65876219786,125294322785,66222820852,163000000000,82920552164,7346140032,68964083485
2012/2/0/0,,DXG,,,1007000000000,9321538384,46378935819,94877758956,55688726009,,228418208145,243359697502,399544208689
2012/2/0/0,,DXV,,,99000000000,1452356450,190143697255,191303747710,56386449698,,73566627166,43360074164,290503255486
2012/2/0/0,,ELC,,,509282430000,15692562888,56776849291,80952374993,373937739589,22158638845,314297780797,84097015478,438588777023
2012/2/0/0,,EVE,,,279865180000,24862160120,107792004193,169372959361,64881604201,21906200000,153419012523,347984899096,210842334171
2012/2/0/0,,FCN,,,457228540000,23875288868,152303994701,221119729998,106288841984,,317358205717,275515112322,582657604039
2012/2/0/0,,FDC,,,276099880000,6397445930,20364997440,54970473365,2860527119,43667582900,74300707928,143762506552,178823301364
2012/2/0/0,,FLC,,,3748938820000,5239559329,174997802594,177690385809,9618744676,585091490000,229976301681,2947591089,608087412771
2012/2/0/0,,FMC,,,200000000000,-4877175744,323335659416,336579493166,98696169083,,85936026285,243839985292,443035693808
2012/2/0/0,,FPT,,,3439766000000,529497087584,1198476642140,2303973868513,2085584812108,1590122215770,3318011997655,3069363799853,7065492108599
2012/2/0/0,,GAS,,,18950000000000,2534347451179,14582677870378,18224700405642,11909916407311,154523200000,11316948436403,958327371458,13959177740754
2012/2/0/0,,GDT,,,149094600000,6921224851,38822597680,52262291496,59580902683,13300000000,15139971259,76200187845,96228587456
2012/2/0/0,,GIL,,,139245880000,489998995,204809777771,237836185840,195364861021,102424343045,139760202788,276955159477,548515630847
2012/2/0/0,,GMC,,,116903300000,17636351813,217234933114,271152702680,17797060607,,156018500654,244211520305,379231540515
2012/2/0/0,,GMD,,,1196219940000,-43557245,539315013399,670858163345,540700485756,578698806735,704459244221,77223398445,1083582749390
2012/2/0/0,,GSP,,,300000000000,9812870689,142660567936,157611398065,48305347369,123000000000,123727759614,30103334900,149223431493
2012/2/0/0,,GTA,,,104000000000,3231940450,134139769178,143034152400,35507007710,,56625092065,129853250422,141316898534
2012/2/0/0,,HAG,,,7899679470000,76989394000,139650236000,275277071000,2578558970000,81783240000,5704322426000,5149112506000,6469867672000
2012/2/0/0,,HAI,,,1172993140000,16488413826,184748557686,229911328250,15752099840,,224871133254,285103115239,292742681555
2012/2/0/0,,HAP,,,515202360000,3248871570,90665533689,102575917990,31392430500,10303096117,174625598969,83261207719,131422624727
2012/2/0/0,,HAS,,,80000000000,2052917669,49168519653,51956953416,11133878417,2799072100,156308255002,7738202583,61717518801
2012/2/0/0,,HAX,,,111161690000,-8870765434,139561055952,143254392522,6456707635,,39468631125,116126463023,133180409752
2012/2/0/0,,HBC,,,573685670000,3558369101,708619803438,770532467125,242191689135,24029849095,2143518346273,236775352279,2620744624828
2012/2/0/0,,HDC,,,411131990000,10832404447,31260855937,55857354203,7533121088,3139068859,147952462726,911605279330,482459361376
2012/2/0/0,,HDG,,,651542050000,7007857293,169477644634,184183200788,98822093874,41005796336,211996202500,747292039263,856006297470
2012/2/0/0,,HHS,,,1109955570000,17538670942,89509676110,109889416343,15451729509,,50079683440,168096887982,168767549565
2012/2/0/0,,HMC,,,210000000000,7833775122,1093782460946,1137075800282,17985684094,6555000000,409870000951,450497137287,802962776125
2012/2/0/0,,HOT,,,80000000000,6792315304,26506366099,38369902450,24911161035,6000000000,9175259237,1624519281,29006896955
2012/2/0/0,,HPG,,,4886431750000,342826984082,3831205605516,4514527631595,842192811281,,1707312317220,6910154170575,6301093109876
2012/2/0/0,,HQC,,,2000000000000,11472265472,46523824586,75561771613,11868165941,141660502884,781352840605,562429338931,1464078546405
2012/2/0/0,,HRC,,,172609760000,24099809822,130026144485,136697326037,61454547435,,12109254888,47444499436,65000889684
2012/2/0/0,,HSG,,,1310270670000,54460066727,2208669255685,2528996556100,61598687053,11278766413,559737169512,2269604820415,3419586237751
2012/2/0/0,,HT1,,,3130000000000,,1275873631731,1688830308340,106246938456,4691892000,527928144480,1105625914003,4675706406152
2012/2/0/0,,HTI,,,249492000000,8575042433,14280570779,36513372729,7928926591,4000000000,33232472248,1202436142,30769424647
2012/2/0/0,,HTL,,,120000000000,-1180566258,51207759067,54467473268,5111801349,,5126675620,56054731966,41146592716
2012/2/0/0,,HTV,,,131040000000,12606904296,29117668566,36329512804,33042099492,37000282300,76917265464,424244304,29615918686
2012/2/0/0,,HU1,,,100000000000,22342636636,44047416699,84539339001,20442278086,,213194979677,808321518697,924189171881
2012/2/0/0,,HU3,,,99999440000,1178345834,81788262795,90375314424,16601058822,365000000,145724958928,395923975121,491392407406
2012/2/0/0,,HVX,,,399600000000,3608809015,163746864513,193849446969,76638135090,,102253784597,54770380269,138172835599
2012/2/0/0,,IDI,,,855000000000,14879221891,276055998338,335507257821,23915373001,,588714492047,295925442587,844256436901
2012/2/0/0,,IJC,,,2741945250000,53458883232,79057116599,185326658236,115577711878,,355856260838,2409823643463,867528529048
2012/2/0/0,,IMP,,,289426460000,21476340724,98986338011,187359353027,99986144202,6892557790,186351067716,198021206822,87467590238
2012/2/0/0,,ITA,,,8384248490000,600319825,30509345301,35160454237,12879011662,,1640664479471,3130791781405,2100658886802
2012/2/0/0,,ITC,,,690866880000,2685692916,-5333803587,23469381033,20120408350,,411655898292,1822314750918,735005144391
2012/2/0/0,,ITD,,,127711950000,1483714007,123115449330,156323674192,40035764800,5924724759,156019324682,141902657098,286747874670
2012/2/0/0,,JVC,,,1125001710000,1200925926,30004310020,48531143923,8270199068,23000000000,402163793686,402634864682,548687099438
2012/2/0/0,,KBC,,,4757111670000,-136830713105,59759387209,27325646320,146078006174,92958213100,1841225627677,5978016819515,2655039139652
2012/2/0/0,,KDC,,,2566533970000,-8454698778,491543472746,842439014287,755545515628,254476552184,809810047134,363237310353,1262307102173
2012/2/0/0,,KDH,,,1260000000000,-179820000,34253464000,39215322000,50047441000,,320313721000,1024780437000,292410169000
2012/2/0/0,,KHP,,,415512960000,20774296422,435028493285,484582545658,275578883643,55360926413,77742130018,72195429714,301716264663
2012/2/0/0,,KMR,,,488814430000,-46502737533,94664947464,65771572627,6703337460,,219844066961,134627535512,208524385985
2012/2/0/0,,L10,,,90000000000,7505803503,181182701626,206590035835,17677960228,,88966662759,118949075119,237265213267
2012/2/0/0,,LAF,,,147280190000,-89173937901,263409663016,195943474181,2915768800,87948,75098467143,421981236597,502294332122
2012/2/0/0,,LBM,,,85000000000,1392803137,45617301589,54701802741,20810639669,,16283489393,28442570490,26287033227
2012/2/0/0,,LCG,,,780000000000,9765339394,182673283118,235427985852,60954485797,,648312778256,312920446885,850970770068
2012/2/0/0,,LCM,,,246330000000,8609198427,4738401355,26208867469,2366918400,35000000000,37804831760,11739982830,9054340558
2012/2/0/0,,LGC,,,728547650000,4252303628,37138406363,45690432414,1933058702,,19409647310,61555687961,94414950481
2012/2/0/0,,LGL,,,199992750000,330974704,15686505003,27456885215,7278295429,43216099450,268781295430,106568125753,454859260632
2012/2/0/0,,LHG,,,260826270000,26519726785,103715182704,168169291480,28280445338,,416345877646,351950906540,656906918111
2012/2/0/0,,LIX,,,216000000000,12358936664,280427024246,330820949635,9561081820,,101851380806,135006346363,144062571849
2012/2/0/0,,LM8,,,86936230000,9035668476,237150493205,275885791914,159933820692,,290198486205,464351575475,738578972355
2012/2/0/0,,LSS,,,700000000000,25897006068,669386582322,739743201875,65105094892,23989748587,708403915485,584599922055,1190138545826
2012/2/0/0,,MCG,,,575100000000,687113305,476371080086,486712940176,166070117191,114052854174,475610645584,771379381043,1283953289517
2012/2/0/0,,MCP,,,105463100000,6196608810,77903477981,92093131636,6125822746,,36861976734,127124189766,110969524834
2012/2/0/0,,MDG,,,111160310000,2151680468,49181963790,43320399851,20066480647,,150226950662,128372707352,269885097619
2012/2/0/0,,MHC,,,271109080000,2688423348,18628819928,22977744619,23549833545,580178355,61621271961,375837758,117833610974
2012/2/0/0,,MSN,,,7467179000000,673710000000,1486209000000,2524322000000,8920656000000,1487500000000,964002000000,919639000000,2812672000000
2012/2/0/0,,NAV,,,80000000000,3115611988,37559248725,45971897935,1005802980,,46081752465,77872888200,65758723776
2012/2/0/0,,NBB,,,583212000000,7150245758,41724098101,69100757786,9211072281,,202449757057,1938984366605,1193316071903
2012/2/0/0,,NHA,,,116000000000,421039311,14185027580,15478558182,2935571772,,20434447089,1685258028,15282673017
2012/2/0/0,,NKG,,,399000000000,2428404823,737374862595,790250242027,13338309993,18494413597,541633173694,734739472827,1667041167978
2012/2/0/0,,NNC,,,131522610000,17772044751,47587992962,70534416324,58512879373,45000000000,11107544153,30596728188,59670440610
2012/2/0/0,,NSC,,,152950000000,27631010187,106144119906,171517649978,43429122809,,112130820390,86457171066,86321949416
2012/2/0/0,,NVT,,,905000000000,-8758638114,34254855380,49555499787,12303042692,12933473888,120362226371,43538252106,293529657097
2012/2/0/0,,OGC,,,3000000000000,80447487563,234067758594,284320429953,504381188204,781170547864,3022017233364,18064650859,1900608789138
2012/2/0/0,,OPC,,,192851020000,6924961440,58685451383,110804726280,22069220082,,51714119773,171046650898,116842328547
2012/2/0/0,,PAC,,,309812930000,14571244211,378128787181,478160852660,47495756914,75000000000,111828490955,446430107866,592190495133
2012/2/0/0,,PAN,,,1008724970000,13234644314,53521967552,69903053307,183699832920,63125358172,147926865480,14126795004,186435262401
2012/2/0/0,,PDN,,,123479870000,10380804232,21497253563,37696236248,7981730862,,31481909336,109896733,33827923751
2012/2/0/0,,PDR,,,1302000000000,224602880,6671961804,16912764794,9254140014,,231971523303,4436723276066,1018168404421
2012/2/0/0,,PET,,,866001240000,51374011193,2666316090181,2869802819081,645146418713,28368643847,1363043483160,1288231597331,2870027408870
2012/2/0/0,,PGC,,,603426380000,18585556532,649363625414,755036667924,47596514487,10457241400,333293582386,114903139550,408655741064
2012/2/0/0,,PGD,,,600000000000,284864227556,1199529087626,1619648602327,1076224170477,,927971940449,10115489229,1124563994996
2012/2/0/0,,PHC,,,109999770000,1540680437,284468535668,300134924219,27553442476,324642000,312406008019,188338983344,538792777157
2012/2/0/0,,PHR,,,813000000000,93425553474,336058082492,426716508989,598088780770,123999132362,342953259909,353657390344,1132197992168
2012/2/0/0,,PIT,,,151993450000,-85673069,521066566139,543304217249,20222665126,2204000000,134282293816,139534124415,208780294885
2012/2/0/0,,PJT,,,108172380000,3070002469,87781949761,94436696632,26395013812,,28915794632,16400767411,39595425779
2012/2/0/0,,PNC,,,110402410000,-2114644778,56520343053,87320988949,6323598102,9000000000,58543633493,183890160688,258868719755
2012/2/0/0,,PNJ,,,2252935850000,39688494374,1502075101783,1626068817331,319441277215,105000000000,96261396477,881930072266,1492461243253
2012/2/0/0,,POM,,,1874499510000,9739884713,2824056510572,2932745933447,121630283354,,2191989415598,1824515930698,3847413616284
2012/2/0/0,,PPC,,,3262350000000,63855541302,859912350867,1118325722209,559487757039,2966001965073,2010265103961,707627575566,1012549398131
2012/2/0/0,,PTB,,,144006340000,15531195365,301619852367,352619173758,23148819157,3270117000,177658587842,194047887362,390655825306
2012/2/0/0,,PTC,,,179999990000,-25506656437,54712218375,52293747368,6009963417,876671105,111129468371,102853314729,161334958469
2012/2/0/0,,PTL,,,1000000000000,-20768029698,82080516139,76196418658,59202110255,,308370766672,1444819203693,1134814416646
2012/2/0/0,,PVD,,,3030733500000,287073573680,2005629385736,2634726399828,888328113104,,2798015853924,914853466708,5258744999888
2012/2/0/0,,PVT,,,2814401620000,9829656553,942245439523,989116554146,771157889199,559630822600,2007859211029,86048471873,1800353787441
2012/2/0/0,,PXI,,,300000000000,617538120,168566257963,187937062147,30600112153,,325421429367,444796368301,625154053097
2012/2/0/0,,PXS,,,500000000000,29223219698,348629159379,434310005790,144338615406,,457189692715,164690672407,754188309856
2012/2/0/0,,RAL,,,115000000000,6278000722,316408952830,415155579366,61888823442,,110541688423,835253821283,850728881383
2012/2/0/0,,RDP,,,142657440000,8015037815,228132908909,260068140895,11597167221,,120912031519,154104030875,269122412205
2012/2/0/0,,REE,,,2690705390000,155857188529,522382201121,674181680754,424559544980,615643087588,777524386052,578602644237,1083713922254
2012/2/0/0,,RIC,,,703687540000,7280614852,26487988172,58752247240,15538458636,,100390397644,17669392144,198907358344
2012/2/0/0,,SAM,,,1307984320000,99914244617,278643719305,419838589651,57281110864,6558888889,386774275026,318824350868,309596334363
2012/2/0/0,,SAV,,,105373930000,194695561,117902115420,132769224355,94537747941,,114422744914,383003022461,380349194085
2012/2/0/0,,SBA,,,604882610000,5055435428,17527849941,44894280778,4983036316,,36774142841,408196436,252010435981
2012/2/0/0,,SBT,,,1856423580000,115111983977,429334243188,539320272158,130669277612,536770479242,298450086697,325580815713,709519878260
2012/2/0/0,,SC5,,,149845510000,2716343437,252503819551,259488784191,14979554556,,197371610976,1347075910126,1075012960889
2012/2/0/0,,SCD,,,85000000000,1743765140,48733189773,66289066110,81396431428,,17632751166,45319441789,37654846433
2012/2/0/0,,SCR,,,1876560450000,5362597145,253389357178,293109602887,319214597500,432176017059,1363937605574,2782270634550,3126982125668
2012/2/0/0,,SFC,,,112914590000,3703461158,480233319593,495671801291,17579921242,35000000000,27535499414,20424886613,45599734774
2012/2/0/0,,SFI,,,103177040000,10094394518,39663830908,71711384646,184736282569,,131584964258,393562186,312703236928
2012/2/0/0,,SGT,,,740019140000,18176225063,-1064459864,111838134988,12471949257,,516677911919,696828767,1200332443874
2012/2/0/0,,SHI,,,367107230000,3508329679,455518033784,522865704309,29143335394,12816760000,335043515038,394410847110,850579764560
2012/2/0/0,,SII,,,583700000000,56908490803,1303445093,1969393978,54870091029,101535431302,80055974370,34598353860,461025973765
2012/2/0/0,,SJD,,,689986200000,38133131417,38378920491,100387425488,8291054905,,151254574487,12232674212,317275451071
2012/2/0/0,,SJS,,,1000000000000,-102553643838,3860276655,4445809915,86550485388,,321876665436,4069315911430,2724680487319
2012/2/0/0,,SMA,,,161200000000,1547204471,83320180093,109181917939,15619406811,,272297551332,128826507909,392321869088
2012/2/0/0,,SMC,,,295183610000,20720523453,2578283614350,2646495939176,106352653568,8687064191,1245349436520,500772041207,1613569715175
2012/2/0/0,,SPM,,,140000000000,24916084756,107793365697,135494441621,1135770295,143795785674,397357369642,40323459111,471334905898
2012/2/0/0,,SRC,,,200474150000,10246871704,238019920863,279415245040,16774089228,,122450766067,315007950253,372715983125
2012/2/0/0,,SRF,,,243749160000,10572445386,161203588728,186613294966,171051425235,8023675490,168014912023,235396001183,355845171020
2012/2/0/0,,SSC,,,149923670000,23352252268,96826585183,151065095935,11718209525,515000000,83787408428,179462553203,98872039090
2012/2/0/0,,ST8,,,138013850000,11341124248,90026398926,126972307912,65549705779,,35175044137,64870853851,48643574490
2012/2/0/0,,STG,,,83518570000,6702284465,128273664520,156404925553,52579732563,2664142020,67537510191,6588517481,43586880456
2012/2/0/0,,SVC,,,249955730000,17625064415,1044313709121,1131369646487,153245232697,22322052543,312205157959,312774193780,1096389059573
2012/2/0/0,,SVI,,,128324370000,17202536123,175048278486,206147093108,83428409081,,143374595065,35033125439,213738163357
2012/2/0/0,,SVT,,,95699830000,-1025746340,6530901630,8301241381,672068756,,40482952230,12889329506,24295549419
2012/2/0/0,,SZL,,,200000000000,8785271035,28060282619,31154716898,111002164155,228000000000,70871160112,104984906169,160180068155
2012/2/0/0,,TAC,,,189802000000,9634618800,886715889304,959228503609,46205584156,,70501576712,614014435377,662824560455
2012/2/0/0,,TBC,,,635000000000,19779155293,31636002398,54289844700,109179541043,23771559691,49214433996,11322377446,43840537595
2012/2/0/0,,TCL,,,209438930000,21577348065,224809676697,266091938284,64440006559,9900000000,279735207969,50307555349,241934273581
2012/2/0/0,,TCM,,,491999510000,14763188950,643978808884,708477722440,146789233929,,195766190578,665023389053,1034374871362
2012/2/0/0,,TCO,,,137800000000,3831486152,21904572496,32869677110,2104362419,,23903398203,16714257770,63735932990
2012/2/0/0,,TCR,,,445421280000,910348162,342176183119,413959734525,115895221842,3810242825,257232947407,372177962197,723276415545
2012/2/0/0,,TCT,,,127880000000,9539821913,379018203,11163834924,143387981360,,34658712520,1240078454,25023403617
2012/2/0/0,,TDC,,,1000000000000,41658038210,285388222292,354139618477,18140283488,4905152600,1131676862677,1379282042954,1564045017780
2012/2/0/0,,TDH,,,709883810000,5609428663,67311010089,85685294041,48541563597,3078882171,427942449109,426875137804,356337059128
2012/2/0/0,,TDW,,,85000000000,4846856139,63626780678,93240720160,9950257410,76540260314,13523110187,11756638155,85108844778
2012/2/0/0,,THG,,,100000000000,7841162254,105256736400,137275160759,13723655286,,106382235861,164468822546,208812874023
2012/2/0/0,,TIX,,,240000000000,7605896770,149970803797,182775361704,262506189882,10000000000,64561479809,278395186539,121610588755
2012/2/0/0,,TLG,,,267924260000,28506167080,186483007676,300871339037,117181042457,8075472000,111967798977,439764761914,440100487297
2012/2/0/0,,TLH,,,806856880000,18932568022,869350968742,909989904689,93007833156,50236360890,450938587084,544444868211,768943042519
2012/2/0/0,,TMP,,,700000000000,42768062305,60379285003,132257297046,79189334246,34918141795,181296041685,4689543690,154645495870
2012/2/0/0,,TMS,,,237660390000,21136456582,80132284611,101157424682,66187303335,1721594700,47221993859,6539976511,82972133157
2012/2/0/0,,TMT,,,308391170000,-1356526811,94281513820,104388070153,13841601482,1325093273,40884215578,241115844706,232220786054
2012/2/0/0,,TNA,,,80000000000,9668745498,314307228039,343495299082,16850477391,15100000000,183850771956,359815549613,437855850116
2012/2/0/0,,TNC,,,192500000000,23912218956,36167287687,57851020248,158668051367,,21696682906,25908313217,34744787447
2012/2/0/0,,TNT,,,85000000000,23599702,32276020886,32490542762,3699711653,334186,117260396485,862606636,65581333332
2012/2/0/0,,TPC,,,244305960000,11783073376,134884712619,143628092979,234643176265,11343000000,193251826435,157891962545,376474463233
2012/2/0/0,,TRA,,,414536730000,29159677609,193697414294,334788583818,43173293779,240000000,309967023625,287294785778,434553990174
2012/2/0/0,,TRC,,,300000000000,50964761704,73907950891,92894692415,513248212216,143670000000,40812340351,109676156177,179012526867
2012/2/0/0,,TS4,,,161606460000,3613031593,81006683891,111418425493,1072533412,,57056965030,421379625940,500809966727
2012/2/0/0,,TSC,,,271982120000,-17624773281,683794021285,708333217468,29507789546,,193703456499,266085905012,512642585226
2012/2/0/0,,TTF,,,1000671000000,322187559,420033959008,520177058904,2091787690,5735000000,807427937161,1727812834883,2426470573271
2012/2/0/0,,TV2,,,44390000000,2564544977,60975739269,73228461706,10577987727,8000000000,112482984361,60666575239,160961893514
2012/2/0/0,,TYA,,,279013770637,8403307986,219148431620,239269436690,97060277799,,150138410173,182133058493,330849723994
2012/2/0/0,,UDC,,,350000000000,1453976063,82291285177,95171959547,10618502770,,415834455732,597605857221,930283411055
2012/2/0/0,,UIC,,,80000000000,5928533815,365777368899,380128394090,11305725655,,233624490215,209004104698,409282538479
2012/2/0/0,,VCF,,,265791350000,58531126477,325904932037,444633128238,188314704198,,123264021168,343358060729,146694823176
2012/2/0/0,,VCG,,,4417106730000,76476251257,2305383916154,2819306096964,667801199140,36204166428,5775968373975,8111556037158,14716765314463
2012/2/0/0,,VFG,,,132827530000,32649680923,295608168212,419007793870,43217052530,,434721322834,348876429537,588075547201
2012/2/0/0,,VHC,,,924039430000,78190164056,827549067762,978690401422,70278853797,423716296390,432848370418,1004806036845,1367538637399
2012/2/0/0,,VIC,,,14587886850000,677014055225,1104098899073,1903049289137,3503836990157,3999450828552,2847744572453,12525696377430,24174770023045
2012/2/0/0,,VID,,,255227670000,-780481703,111495432265,126487462734,975961638,,240728823477,117216703103,380099765364
2012/2/0/0,,VIP,,,639934000000,28937330876,210900024571,270988116621,32696871650,1307413875,92362363149,101531417121,364731976289
2012/2/0/0,,VIS,,,492202620000,11269226173,1005516895967,1092665703442,61440598930,42242759886,330091289075,886217740413,1466068804588
2012/2/0/0,,VMD,,,154402680000,-2124143255,2002399552647,2189953991009,123101613676,,2115200475058,1546785467541,3645307046590
2012/2/0/0,,VNE,,,608498511603,39025314030,157352317220,247446759431,86684881638,7786888582,777678242110,133867700962,546388872673
2012/2/0/0,,VNG,,,130000000000,458370593,7769937848,11472612471,1159431515,,4135248385,4855342928,57043367498
